mentor_name,protege_name,mentor_background,protege_background,mentor_coordinator_type,shotgun_mentor,shotgun_protege,shotgun_zscore_mentor,shotgun_zscore_protege
George Seifert,Pete Carroll,,Defensive,DC,-0.27542051672935486,0.05246252437476182,-1.7413289611024785,0.8192911010984887
Dan Quinn,Raheem Morris,Defensive,Both,DC,-0.06179923849302912,0.0012300226279519434,-0.07304221799137633,0.41918815168132106
Sean McVay,Raheem Morris,Offensive,Both,OC,-0.03628621640380825,0.0012300226279519434,0.12620308603241626,0.41918815168132106
Sean McVay,Raheem Morris,Offensive,Both,OC,-0.03628621640380825,0.0012300226279519434,0.12620308603241626,0.41918815168132106
Sean McVay,Raheem Morris,Offensive,Both,OC,-0.03628621640380825,0.0012300226279519434,0.12620308603241626,0.41918815168132106
Mike Holmgren,Ray Rhodes,Offensive,,OC,-0.2664952078157375,-0.175462204785574,-1.6716262860614335,-0.9606992033538576
Mike Holmgren,Ray Rhodes,Offensive,,OC,-0.2664952078157375,-0.175462204785574,-1.6716262860614335,-0.9606992033538576
George Seifert,Ray Rhodes,,,DC,-0.27542051672935486,-0.175462204785574,-1.7413289611024785,-0.9606992033538576
Norv Turner,Ray Rhodes,Offensive,,OC,-0.18015759151272231,-0.175462204785574,-0.9973680759275698,-0.9606992033538576
Mike Shanahan,Ray Rhodes,Offensive,,OC,-0.16344645450486475,-0.175462204785574,-0.8668615619571771,-0.9606992033538576
Mike Shanahan,Ray Rhodes,Offensive,,OC,-0.16344645450486475,-0.175462204785574,-0.8668615619571771,-0.9606992033538576
Mike Holmgren,Ray Rhodes,Offensive,,OC,-0.2664952078157375,-0.175462204785574,-1.6716262860614335,-0.9606992033538576
Mike Holmgren,Ray Rhodes,Offensive,,OC,-0.2664952078157375,-0.175462204785574,-1.6716262860614335,-0.9606992033538576
Mike Holmgren,Ray Rhodes,Offensive,,OC,-0.2664952078157375,-0.175462204785574,-1.6716262860614335,-0.9606992033538576
Brian Billick,Rex Ryan,Offensive,Defensive,OC,-0.12688512700910215,0.02627515318228541,-0.5813339287770845,0.6147794318582802
Brian Billick,Rex Ryan,Offensive,Defensive,OC,-0.12688512700910215,0.02627515318228541,-0.5813339287770845,0.6147794318582802
Brian Billick,Rex Ryan,Offensive,Defensive,OC,-0.12688512700910215,0.02627515318228541,-0.5813339287770845,0.6147794318582802
John Harbaugh,Rex Ryan,Both,Defensive,Other,0.012363768040159291,0.02627515318228541,0.506137729109704,0.6147794318582802
Norv Turner,Rich Bisaccia,Offensive,,OC,-0.18015759151272231,0.0285507754197441,-0.9973680759275698,0.6325510248495052
Butch Davis,Rob Chudzinski,,Offensive,DC,-0.11862505714236952,0.0145294901366546,-0.5168264734823138,0.5230510511002637
Romeo Crennel,Rob Chudzinski,Defensive,Offensive,DC,-0.10513931957465326,0.0145294901366546,-0.4115088881226424,0.5230510511002637
Romeo Crennel,Rob Chudzinski,Defensive,Offensive,DC,-0.10513931957465326,0.0145294901366546,-0.4115088881226424,0.5230510511002637
Ron Rivera,Rob Chudzinski,Defensive,Offensive,DC,0.11997589191062663,0.0145294901366546,1.3465403385001493,0.5230510511002637
Ron Rivera,Rob Chudzinski,Defensive,Offensive,DC,0.11997589191062663,0.0145294901366546,1.3465403385001493,0.5230510511002637
Chuck Pagano,Rob Chudzinski,Defensive,Offensive,DC,-0.03986763181729037,0.0145294901366546,0.09823383172772038,0.5230510511002637
Chuck Pagano,Rob Chudzinski,Defensive,Offensive,DC,-0.03986763181729037,0.0145294901366546,0.09823383172772038,0.5230510511002637
Kyle Shanahan,Robert Saleh,Offensive,Defensive,OC,-0.0031612807085452375,0.10757491358951089,0.384894034532779,1.2496942382168323
Kyle Shanahan,Robert Saleh,Offensive,Defensive,OC,-0.0031612807085452375,0.10757491358951089,0.384894034532779,1.2496942382168323
Kyle Shanahan,Robert Saleh,Offensive,Defensive,OC,-0.0031612807085452375,0.10757491358951089,0.384894034532779,1.2496942382168323
Kyle Shanahan,Robert Saleh,Offensive,Defensive,OC,-0.0031612807085452375,0.10757491358951089,0.384894034532779,1.2496942382168323
Kyle Shanahan,Robert Saleh,Offensive,Defensive,OC,-0.0031612807085452375,0.10757491358951089,0.384894034532779,1.2496942382168323
Lovie Smith,Rod Marinelli,Defensive,Defensive,DC,-0.11422266320972452,-0.20632269688670676,-0.4824457437328206,-1.2017058590730905
Lovie Smith,Rod Marinelli,Defensive,Defensive,DC,-0.11422266320972452,-0.20632269688670676,-0.4824457437328206,-1.2017058590730905
Lovie Smith,Rod Marinelli,Defensive,Defensive,DC,-0.11422266320972452,-0.20632269688670676,-0.4824457437328206,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Jason Garrett,Rod Marinelli,Offensive,Defensive,OC,-0.05982013701103115,-0.20632269688670676,-0.05758631962325541,-1.2017058590730905
Chris Palmer,Romeo Crennel,,Defensive,OC,-0.0813336442027594,-0.10513931957465326,-0.22559719916719434,-0.4115088881226424
Bill Belichick,Romeo Crennel,Defensive,Defensive,DC,-0.07131306503724548,-0.10513931957465326,-0.1473409527944514,-0.4115088881226424
Bill Belichick,Romeo Crennel,Defensive,Defensive,DC,-0.07131306503724548,-0.10513931957465326,-0.1473409527944514,-0.4115088881226424
Bill Belichick,Romeo Crennel,Defensive,Defensive,DC,-0.07131306503724548,-0.10513931957465326,-0.1473409527944514,-0.4115088881226424
Bill Belichick,Romeo Crennel,Defensive,Defensive,DC,-0.07131306503724548,-0.10513931957465326,-0.1473409527944514,-0.4115088881226424
Todd Haley,Romeo Crennel,Offensive,Defensive,OC,-0.058322848843396634,-0.10513931957465326,-0.045893167979820154,-0.4115088881226424
Todd Haley,Romeo Crennel,Offensive,Defensive,OC,-0.058322848843396634,-0.10513931957465326,-0.045893167979820154,-0.4115088881226424
Ken Whisenhunt,Romeo Crennel,Offensive,Defensive,OC,-0.0177958444822154,-0.10513931957465326,0.2706046297674992,-0.4115088881226424
Ken Whisenhunt,Romeo Crennel,Offensive,Defensive,OC,-0.0177958444822154,-0.10513931957465326,0.2706046297674992,-0.4115088881226424
Mike Mularkey,Romeo Crennel,Offensive,Defensive,OC,-0.03955344516604212,-0.10513931957465326,0.10068748910430443,-0.4115088881226424
Mike Vrabel,Romeo Crennel,Defensive,Defensive,DC,-0.024850076505681395,-0.10513931957465326,0.2155142292945704,-0.4115088881226424
Mike Vrabel,Romeo Crennel,Defensive,Defensive,DC,-0.024850076505681395,-0.10513931957465326,0.2155142292945704,-0.4115088881226424
Lovie Smith,Ron Rivera,Defensive,Defensive,DC,-0.11422266320972452,0.11997589191062663,-0.4824457437328206,1.3465403385001493
Lovie Smith,Ron Rivera,Defensive,Defensive,DC,-0.11422266320972452,0.11997589191062663,-0.4824457437328206,1.3465403385001493
Lovie Smith,Ron Rivera,Defensive,Defensive,DC,-0.11422266320972452,0.11997589191062663,-0.4824457437328206,1.3465403385001493
Norv Turner,Ron Rivera,Offensive,Defensive,OC,-0.18015759151272231,0.11997589191062663,-0.9973680759275698,1.3465403385001493
Norv Turner,Ron Rivera,Offensive,Defensive,OC,-0.18015759151272231,0.11997589191062663,-0.9973680759275698,1.3465403385001493
Norv Turner,Ron Rivera,Offensive,Defensive,OC,-0.18015759151272231,0.11997589191062663,-0.9973680759275698,1.3465403385001493
Mike Tice,Scott Linehan,,Offensive,OC,-0.13762464070897862,-0.11143524523642641,-0.6652047326636858,-0.4606772547004763
Mike Tice,Scott Linehan,,Offensive,OC,-0.13762464070897862,-0.11143524523642641,-0.6652047326636858,-0.4606772547004763
Mike Tice,Scott Linehan,,Offensive,OC,-0.13762464070897862,-0.11143524523642641,-0.6652047326636858,-0.4606772547004763
Nick Saban,Scott Linehan,Defensive,Offensive,DC,-0.01850867867803365,-0.11143524523642641,0.26503771317221375,-0.4606772547004763
Jim Schwartz,Scott Linehan,Defensive,Offensive,DC,0.049381191058610566,-0.11143524523642641,0.7952272645514814,-0.4606772547004763
Jim Schwartz,Scott Linehan,Defensive,Offensive,DC,0.049381191058610566,-0.11143524523642641,0.7952272645514814,-0.4606772547004763
Jim Schwartz,Scott Linehan,Defensive,Offensive,DC,0.049381191058610566,-0.11143524523642641,0.7952272645514814,-0.4606772547004763
Jim Schwartz,Scott Linehan,Defensive,Offensive,DC,0.049381191058610566,-0.11143524523642641,0.7952272645514814,-0.4606772547004763
Jim Schwartz,Scott Linehan,Defensive,Offensive,DC,0.049381191058610566,-0.11143524523642641,0.7952272645514814,-0.4606772547004763
Jason Garrett,Scott Linehan,Offensive,Offensive,OC,-0.05982013701103115,-0.11143524523642641,-0.05758631962325541,-0.4606772547004763
Jason Garrett,Scott Linehan,Offensive,Offensive,OC,-0.05982013701103115,-0.11143524523642641,-0.05758631962325541,-0.4606772547004763
Jason Garrett,Scott Linehan,Offensive,Offensive,OC,-0.05982013701103115,-0.11143524523642641,-0.05758631962325541,-0.4606772547004763
Jason Garrett,Scott Linehan,Offensive,Offensive,OC,-0.05982013701103115,-0.11143524523642641,-0.05758631962325541,-0.4606772547004763
Andy Reid,Sean McDermott,Offensive,Defensive,Other,-0.018305834573525033,0.03900027039787352,0.26662183500344655,0.7141569120913827
Andy Reid,Sean McDermott,Offensive,Defensive,Other,-0.018305834573525033,0.03900027039787352,0.26662183500344655,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Ron Rivera,Sean McDermott,Defensive,Defensive,DC,0.11997589191062663,0.03900027039787352,1.3465403385001493,0.7141569120913827
Jay Gruden,Sean McVay,Offensive,Offensive,OC,-0.026894632711818914,-0.03628621640380825,0.19954715877422957,0.12620308603241626
Jay Gruden,Sean McVay,Offensive,Offensive,OC,-0.026894632711818914,-0.03628621640380825,0.19954715877422957,0.12620308603241626
Jay Gruden,Sean McVay,Offensive,Offensive,OC,-0.026894632711818914,-0.03628621640380825,0.19954715877422957,0.12620308603241626
Jim Fassel,Sean Payton,,Offensive,OC,-0.1324013518184666,-0.06268096933679057,-0.6244131800457833,-0.0799281419488768
Jim Fassel,Sean Payton,,Offensive,OC,-0.1324013518184666,-0.06268096933679057,-0.6244131800457833,-0.0799281419488768
Jim Fassel,Sean Payton,,Offensive,OC,-0.1324013518184666,-0.06268096933679057,-0.6244131800457833,-0.0799281419488768
Anthony Lynn,Shane Steichen,Offensive,Offensive,OC,0.03612795582724632,0.22776466796699318,0.6917254185632842,2.188322522539292
Nick Sirianni,Shane Steichen,Offensive,Offensive,OC,0.16432519787108227,0.22776466796699318,1.692888604042102,2.188322522539292
Nick Sirianni,Shane Steichen,Offensive,Offensive,OC,0.16432519787108227,0.22776466796699318,1.692888604042102,2.188322522539292
Tom Coughlin,Steve Spagnuolo,Offensive,Defensive,Other,-0.09417561702531564,-0.017303859557578197,-0.32588726948295443,0.274446812224037
Tom Coughlin,Steve Spagnuolo,Offensive,Defensive,Other,-0.09417561702531564,-0.017303859557578197,-0.32588726948295443,0.274446812224037
Tom Coughlin,Steve Spagnuolo,Offensive,Defensive,Other,-0.09417561702531564,-0.017303859557578197,-0.32588726948295443,0.274446812224037
Ben McAdoo,Steve Spagnuolo,Offensive,Defensive,OC,0.05505374899461095,-0.017303859557578197,0.83952740769401,0.274446812224037
Ben McAdoo,Steve Spagnuolo,Offensive,Defensive,OC,0.05505374899461095,-0.017303859557578197,0.83952740769401,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Andy Reid,Steve Spagnuolo,Offensive,Defensive,Other,-0.018305834573525033,-0.017303859557578197,0.26662183500344655,0.274446812224037
Ron Rivera,Steve Wilks,Defensive,Defensive,DC,0.11997589191062663,0.01092458084618155,1.3465403385001493,0.4948983201126649
Freddie Kitchens,Steve Wilks,Offensive,Defensive,OC,0.0536296115020396,0.01092458084618155,0.8284055301411756,0.4948983201126649
Kyle Shanahan,Steve Wilks,Offensive,Defensive,OC,-0.0031612807085452375,0.01092458084618155,0.384894034532779,0.4948983201126649
Mike Shanahan,Terry Robiskie,Offensive,,OC,-0.16344645450486475,-0.1371901469808497,-0.8668615619571771,-0.6618115307664454
Art Shell,Terry Robiskie,Offensive,,Other,-0.1544727726002871,-0.1371901469808497,-0.7967811154684099,-0.6618115307664454
Art Shell,Terry Robiskie,Offensive,,Other,-0.1544727726002871,-0.1371901469808497,-0.7967811154684099,-0.6618115307664454
Art Shell,Terry Robiskie,Offensive,,Other,-0.1544727726002871,-0.1371901469808497,-0.7967811154684099,-0.6618115307664454
Butch Davis,Terry Robiskie,,,DC,-0.11862505714236952,-0.1371901469808497,-0.5168264734823138,-0.6618115307664454
Mike Mularkey,Terry Robiskie,Offensive,,OC,-0.03955344516604212,-0.1371901469808497,0.10068748910430443,-0.6618115307664454
Mike Mularkey,Terry Robiskie,Offensive,,OC,-0.03955344516604212,-0.1371901469808497,0.10068748910430443,-0.6618115307664454
Bruce Arians,Todd Bowles,Offensive,Defensive,OC,-0.06693801655855904,0.02596594060360047,-0.113173778823203,0.6123646197661414
Bruce Arians,Todd Bowles,Offensive,Defensive,OC,-0.06693801655855904,0.02596594060360047,-0.113173778823203,0.6123646197661414
Bruce Arians,Todd Bowles,Offensive,Defensive,OC,-0.06693801655855904,0.02596594060360047,-0.113173778823203,0.6123646197661414
Bruce Arians,Todd Bowles,Offensive,Defensive,OC,-0.06693801655855904,0.02596594060360047,-0.113173778823203,0.6123646197661414
Bruce Arians,Todd Bowles,Offensive,Defensive,OC,-0.06693801655855904,0.02596594060360047,-0.113173778823203,0.6123646197661414
Ken Whisenhunt,Todd Haley,Offensive,Offensive,OC,-0.0177958444822154,-0.058322848843396634,0.2706046297674992,-0.045893167979820154
Ken Whisenhunt,Todd Haley,Offensive,Offensive,OC,-0.0177958444822154,-0.058322848843396634,0.2706046297674992,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Mike Tomlin,Todd Haley,Defensive,Offensive,DC,0.01846025698693592,-0.058322848843396634,0.5537485840460703,-0.045893167979820154
Hue Jackson,Todd Haley,Offensive,Offensive,OC,0.001699838721808877,-0.058322848843396634,0.4228572054738684,-0.045893167979820154
Dennis Green,Tony Dungy,Offensive,Defensive,Other,-0.18215755516754895,-0.08223026537985925,-1.012986898544857,-0.2325994099754903
Dennis Green,Tony Dungy,Offensive,Defensive,Other,-0.18215755516754895,-0.08223026537985925,-1.012986898544857,-0.2325994099754903
Dennis Green,Tony Dungy,Offensive,Defensive,Other,-0.18215755516754895,-0.08223026537985925,-1.012986898544857,-0.2325994099754903
Dennis Green,Tony Dungy,Offensive,Defensive,Other,-0.18215755516754895,-0.08223026537985925,-1.012986898544857,-0.2325994099754903
Rex Ryan,Tony Sparano,Defensive,Offensive,DC,0.02627515318228541,-0.1233259025057051,0.6147794318582802,-0.5535379755658851
Adam Gase,Vance Joseph,Offensive,Defensive,OC,0.03542575639122246,0.02401366559325785,0.6862415546906847,0.5971182241563432
Kliff Kingsbury,Vance Joseph,Offensive,Defensive,OC,0.15053646861580083,0.02401366559325785,1.5852047889706193,0.5971182241563432
Kliff Kingsbury,Vance Joseph,Offensive,Defensive,OC,0.15053646861580083,0.02401366559325785,1.5852047889706193,0.5971182241563432
Kliff Kingsbury,Vance Joseph,Offensive,Defensive,OC,0.15053646861580083,0.02401366559325785,1.5852047889706193,0.5971182241563432
Kliff Kingsbury,Vance Joseph,Offensive,Defensive,OC,0.15053646861580083,0.02401366559325785,1.5852047889706193,0.5971182241563432
Sean Payton,Vance Joseph,Offensive,Defensive,OC,-0.06268096933679057,0.02401366559325785,-0.0799281419488768,0.5971182241563432
Sean Payton,Vance Joseph,Offensive,Defensive,OC,-0.06268096933679057,0.02401366559325785,-0.0799281419488768,0.5971182241563432
Sean Payton,Vance Joseph,Offensive,Defensive,OC,-0.06268096933679057,0.02401366559325785,-0.0799281419488768,0.5971182241563432
Dom Capers,Vic Fangio,,Defensive,DC,-0.17070298480933832,0.033926923479235364,-0.9235318216236539,0.6745363392840041
Dom Capers,Vic Fangio,,Defensive,DC,-0.17070298480933832,0.033926923479235364,-0.9235318216236539,0.6745363392840041
Dom Capers,Vic Fangio,,Defensive,DC,-0.17070298480933832,0.033926923479235364,-0.9235318216236539,0.6745363392840041
Dom Capers,Vic Fangio,,Defensive,DC,-0.17070298480933832,0.033926923479235364,-0.9235318216236539,0.6745363392840041
Jeff Fisher,Vic Fangio,Defensive,Defensive,DC,-0.09131406948191234,0.033926923479235364,-0.30353986162707314,0.6745363392840041
Jeff Fisher,Vic Fangio,Defensive,Defensive,DC,-0.09131406948191234,0.033926923479235364,-0.30353986162707314,0.6745363392840041
Jeff Fisher,Vic Fangio,Defensive,Defensive,DC,-0.09131406948191234,0.033926923479235364,-0.30353986162707314,0.6745363392840041
Jeff Fisher,Vic Fangio,Defensive,Defensive,DC,-0.09131406948191234,0.033926923479235364,-0.30353986162707314,0.6745363392840041
Jim Harbaugh,Vic Fangio,Offensive,Defensive,Other,0.0078541427954149,0.033926923479235364,0.4709195707206167,0.6745363392840041
Jim Harbaugh,Vic Fangio,Offensive,Defensive,Other,0.0078541427954149,0.033926923479235364,0.4709195707206167,0.6745363392840041
Jim Harbaugh,Vic Fangio,Offensive,Defensive,Other,0.0078541427954149,0.033926923479235364,0.4709195707206167,0.6745363392840041
Jim Harbaugh,Vic Fangio,Offensive,Defensive,Other,0.0078541427954149,0.033926923479235364,0.4709195707206167,0.6745363392840041
John Fox,Vic Fangio,Defensive,Defensive,DC,-0.06635486427619855,0.033926923479235364,-0.10861962003383027,0.6745363392840041
John Fox,Vic Fangio,Defensive,Defensive,DC,-0.06635486427619855,0.033926923479235364,-0.10861962003383027,0.6745363392840041
John Fox,Vic Fangio,Defensive,Defensive,DC,-0.06635486427619855,0.033926923479235364,-0.10861962003383027,0.6745363392840041
Matt Nagy,Vic Fangio,Offensive,Defensive,OC,0.15548452847173547,0.033926923479235364,1.6238469257929817,0.6745363392840041
Mike McDaniel,Vic Fangio,Offensive,Defensive,OC,0.07805480711294839,0.033926923479235364,1.0191553953792984,0.6745363392840041
Nick Sirianni,Vic Fangio,Offensive,Defensive,OC,0.16432519787108227,0.033926923479235364,1.692888604042102,0.6745363392840041
Nick Sirianni,Vic Fangio,Offensive,Defensive,OC,0.16432519787108227,0.033926923479235364,1.692888604042102,0.6745363392840041
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Mike Ditka,Vince Tobin,,,Other,-0.152864497686103,-0.22790916755157348,-0.7842212069201464,-1.3702865507442352
Marty Mornhinweg,Vince Tobin,,,OC,-0.2326400067081068,-0.22790916755157348,-1.4072322909523063,-1.3702865507442352
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Dan Reeves,Wade Phillips,,Defensive,OC,-0.22584179622392603,-0.10506154784496238,-1.3541413043180495,-0.41090152565995464
Marty Schottenheimer,Wade Phillips,Defensive,Defensive,DC,-0.2000904534055159,-0.10506154784496238,-1.1530348218742164,-0.41090152565995464
Marty Schottenheimer,Wade Phillips,Defensive,Defensive,DC,-0.2000904534055159,-0.10506154784496238,-1.1530348218742164,-0.41090152565995464
Marty Schottenheimer,Wade Phillips,Defensive,Defensive,DC,-0.2000904534055159,-0.10506154784496238,-1.1530348218742164,-0.41090152565995464
Mike Munchak,Wade Phillips,Offensive,Defensive,Other,-0.0075415044125099655,-0.10506154784496238,0.3506864443642508,-0.41090152565995464
Mike Munchak,Wade Phillips,Offensive,Defensive,Other,-0.0075415044125099655,-0.10506154784496238,0.3506864443642508,-0.41090152565995464
Mike Munchak,Wade Phillips,Offensive,Defensive,Other,-0.0075415044125099655,-0.10506154784496238,0.3506864443642508,-0.41090152565995464
Gary Kubiak,Wade Phillips,Offensive,Defensive,OC,-0.16305486389677598,-0.10506154784496238,-0.863803414259556,-0.41090152565995464
Gary Kubiak,Wade Phillips,Offensive,Defensive,OC,-0.16305486389677598,-0.10506154784496238,-0.863803414259556,-0.41090152565995464
Sean McVay,Wade Phillips,Offensive,Defensive,OC,-0.03628621640380825,-0.10506154784496238,0.12620308603241626,-0.41090152565995464
Sean McVay,Wade Phillips,Offensive,Defensive,OC,-0.03628621640380825,-0.10506154784496238,0.12620308603241626,-0.41090152565995464
Sean McVay,Wade Phillips,Offensive,Defensive,OC,-0.03628621640380825,-0.10506154784496238,0.12620308603241626,-0.41090152565995464
